DeliveryID;SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
504309;223441;MD;NOR;;15/06/2008;16/06/2009
504310;223442;MD;NOR;;15/06/2007;14/06/2008
504311;223443;MD;NOR;;15/06/2006;14/06/2007
505411;224318;MD;NOR;;04/11/2007;15/11/2007
505412;224319;MD;NOR;;04/08/2007;03/11/2007
505413;224320;MD;NOR;;04/05/2007;03/08/2007
505414;224321;MD;NOR;;05/02/2007;03/05/2007
505415;224322;MD;NOR;;04/11/2006;03/02/2007
505622;224489;MD;NOR;;21/09/2008;22/09/2009
505623;224490;MD;NOR;;21/09/2007;20/09/2008
505624;224491;MD;NOR;;21/09/2006;20/09/2007
505726;224559;MD;NOR;;28/08/2008;28/08/2009
505727;224560;MD;NOR;;28/08/2007;27/08/2008
505728;224561;MD;NOR;;28/08/2006;27/08/2007
505766;224589;MD;NOR;;02/03/2008;17/04/2008
505767;224589;MD;NOR;;12/01/2008;24/02/2008
505768;224589;DI;;OTH;25/02/2008;01/03/2008
505769;224590;MD;NOR;;30/09/2007;24/12/2007
505770;224590;MD;NOR;;06/01/2008;11/01/2008
505771;224590;DI;;VAC;25/12/2007;05/01/2008
505772;224591;MD;NOR;;30/06/2007;22/07/2007
505773;224591;MD;NOR;;19/08/2007;29/09/2007
505774;224591;DI;NOR;;23/07/2007;18/08/2007
505775;224592;MD;NOR;;30/03/2007;29/06/2007
505776;224593;MD;NOR;;30/12/2006;29/03/2007
507418;225868;MD;NOR;;01/12/2007;31/05/2008
507419;225869;MD;NOR;;01/06/2007;30/11/2007
507420;225870;MD;NOR;;01/12/2006;31/05/2007
507602;226001;MD;NOR;;11/07/2008;23/07/2008
507603;226002;MD;NOR;;11/07/2007;10/07/2008
507604;226003;MD;NOR;;11/05/2007;10/07/2007
507777;226155;MD;NOR;;02/03/2008;02/03/2009
507778;226156;MD;NOR;;02/03/2007;01/03/2008
507779;226157;MD;NOR;;02/03/2006;01/03/2007
507901;226249;MD;NOR;;22/12/2007;21/03/2008
507902;226250;MD;NOR;;22/09/2007;21/12/2007
507903;226251;MD;NOR;;22/06/2007;21/09/2007
507904;226252;MD;NOR;;22/03/2007;30/03/2007
507905;226252;MD;NOR;;27/04/2007;21/06/2007
507906;226252;DI;NOR;;31/03/2007;26/04/2007
507907;226253;MD;NOR;;22/12/2006;21/03/2007
508067;226372;MD;NOR;;27/12/2007;24/12/2008
508068;226373;MD;NOR;;27/12/2006;26/12/2007
508175;226440;MD;NOR;;04/01/2008;02/01/2009
508176;226441;MD;NOR;;04/01/2007;03/01/2008
508177;226442;MD;NOR;;04/01/2006;03/01/2007
509122;227155;MD;NOR;;28/12/2007;14/02/2008
509123;227155;MD;NOR;;26/02/2008;26/12/2008
509124;227155;DR;NOR;OTH;15/02/2008;25/02/2008
509125;227156;MD;NOR;;28/12/2006;19/02/2007
509126;227156;MD;NOR;;11/03/2007;27/12/2007
509127;227156;DR;NOR;;20/02/2007;10/03/2007
509145;227173;MD;NOR;;01/01/2008;31/03/2008
509146;227174;MD;NOR;;30/09/2007;31/12/2007
509147;227175;MD;NOR;;02/07/2007;29/09/2007
509148;227176;MD;NOR;;02/04/2007;30/06/2007
509149;227177;MD;NOR;;02/01/2007;31/03/2007
509573;227485;MD;NOR;;01/05/2008;14/05/2008
509574;227485;MD;NOR;;20/05/2008;02/05/2009
509575;227485;DI;;NPA;15/05/2008;15/05/2008
509576;227485;MD;ABN;;16/05/2008;16/05/2008
509577;227485;MD;ABN;;17/05/2008;19/05/2008
509578;227486;MD;NOR;;02/05/2007;30/04/2008
509579;227487;MD;NOR;;02/05/2006;30/04/2007
509658;227542;MD;NOR;;01/01/2008;23/01/2008
509659;227543;MD;NOR;;02/01/2007;31/12/2007
510573;228223;MD;NOR;;15/11/2007;13/02/2008
510574;228224;MD;NOR;;16/08/2007;14/11/2007
510575;228225;MD;NOR;;15/05/2007;14/08/2007
510576;228226;MD;NOR;;15/02/2007;14/05/2007
510577;228227;MD;NOR;;15/11/2006;14/02/2007
510623;228273;MD;NOR;;21/03/2007;21/03/2008
510624;228274;MD;NOR;;21/03/2006;20/03/2007
511274;228749;MD;NOR;;27/02/2009;14/11/2009
511275;228749;MD;NOR;;26/11/2009;28/12/2009
511276;228749;MD;NOR;;19/10/2008;31/12/2008
511277;228749;DI;;VAC;15/11/2009;25/11/2009
511278;228749;DI;;VAC;01/01/2009;26/02/2009
511279;228750;MD;NOR;;19/09/2007;13/12/2007
511280;228750;MD;NOR;;20/12/2007;13/01/2008
511281;228750;MD;NOR;;23/01/2008;07/02/2008
511282;228750;MD;NOR;;23/02/2008;18/10/2008
511283;228750;DI;;OTH;14/12/2007;19/12/2007
511284;228750;DI;;OTH;14/01/2008;22/01/2008
511285;228750;DI;;VAC;08/02/2008;22/02/2008
511286;228751;MD;NOR;;19/09/2006;15/10/2006
511287;228751;MD;NOR;;22/10/2006;05/01/2007
511288;228751;MD;NOR;;09/03/2007;18/09/2007
511289;228751;DI;NOR;;06/01/2007;08/03/2007
511290;228751;DI;NOR;;16/10/2006;21/10/2006
511349;228802;MD;NOR;;13/07/2008;14/07/2009
511350;228803;MD;NOR;;13/07/2007;12/07/2008
511351;228804;MD;NOR;;13/07/2006;12/07/2007
511380;228830;MD;NOR;;01/01/2008;21/07/2008
511381;228830;MD;NOR;;10/08/2008;21/12/2008
511382;228830;DR;NOR;VAC;22/12/2008;02/01/2009
511383;228830;DR;NOR;OTH;30/07/2008;09/08/2008
511384;228830;DR;NOR;VAC;22/07/2008;29/07/2008
511385;228831;MD;NOR;;04/01/2007;29/07/2007
511386;228831;MD;NOR;;19/08/2007;19/12/2007
511387;228831;DR;NOR;;02/01/2007;03/01/2007
511388;228831;DR;NOR;OTH;20/12/2007;31/12/2007
511389;228831;DR;NOR;;30/07/2007;18/08/2007
511509;228935;MD;NOR;;19/01/2008;17/01/2009
511510;228936;MD;NOR;;19/01/2007;18/01/2008
511511;228937;MD;NOR;;19/12/2006;18/01/2007
511691;229072;MD;NOR;;07/03/2008;06/03/2009
511692;229073;MD;NOR;;07/03/2007;06/03/2008
511693;229074;MD;NOR;;07/03/2006;06/03/2007
511897;229233;MD;NOR;;01/01/2008;30/12/2008
511898;229234;MD;NOR;;02/01/2007;31/12/2007
512385;229597;MD;NOR;;27/05/2008;26/05/2009
512386;229598;MD;NOR;;29/05/2007;26/05/2008
512387;229599;MD;NOR;;27/05/2006;26/05/2007
512692;229822;MD;NOR;;17/02/2008;28/02/2009
512693;229823;MD;NOR;;17/02/2007;16/02/2008
512694;229824;MD;NOR;;07/10/2006;10/02/2007
512782;229893;MD;NOR;;08/04/2008;06/04/2009
512783;229894;MD;NOR;;10/04/2007;07/04/2008
512784;229895;MD;NOR;;08/04/2006;07/04/2007
512982;230024;MD;NOR;;17/06/2008;17/06/2009
512983;230025;MD;NOR;;18/06/2007;16/06/2008
512984;230026;MD;NOR;;17/06/2006;16/06/2007
515260;231703;MD;NOR;;21/03/2008;19/09/2008
515261;231704;MD;NOR;;21/09/2007;20/03/2008
515262;231705;MD;NOR;;21/03/2007;20/09/2007
515263;231706;MD;NOR;;21/09/2006;20/03/2007
515840;232147;MD;NOR;;14/10/2007;25/10/2007
515841;232148;MD;NOR;;14/04/2007;13/10/2007
515842;232149;MD;NOR;;13/02/2007;12/04/2007
516692;232817;MD;NOR;;21/10/2008;22/10/2009
516693;232818;MD;NOR;;21/10/2007;20/10/2008
516694;232819;MD;NOR;;21/10/2006;20/10/2007
516961;233060;MD;NOR;;27/04/2008;27/04/2009
516962;233061;MD;NOR;;27/04/2007;26/04/2008
516963;233062;MD;NOR;;27/04/2006;26/04/2007
517590;233581;MD;NOR;;01/01/2008;31/03/2008
517591;233582;MD;NOR;;30/09/2007;31/12/2007
517592;233583;MD;NOR;;02/07/2007;29/09/2007
517593;233584;MD;NOR;;02/04/2007;30/06/2007
517594;233585;MD;NOR;;02/01/2007;31/03/2007
518238;234059;MD;NOR;;11/08/2007;08/02/2008
518239;234060;MD;NOR;;11/05/2007;10/08/2007
518853;234512;MD;NOR;;11/01/2008;10/04/2008
518854;234513;MD;NOR;;11/10/2007;10/01/2008
518855;234514;MD;NOR;;11/07/2007;10/10/2007
518856;234515;MD;NOR;;11/04/2007;10/07/2007
518857;234516;MD;NOR;;11/01/2007;10/04/2007
518858;234517;MD;NOR;;11/10/2006;10/01/2007
519502;235025;MD;NOR;;15/01/2008;12/04/2008
519503;235026;MD;NOR;;14/10/2007;14/01/2008
519504;235027;MD;NOR;;14/07/2007;13/10/2007
519505;235028;MD;NOR;;14/04/2007;13/07/2007
519506;235029;MD;NOR;;15/01/2007;13/04/2007
519507;235030;MD;NOR;;14/10/2006;13/01/2007
519619;235115;MD;NOR;;20/01/2008;18/04/2008
519620;235116;MD;NOR;;20/10/2007;19/01/2008
519621;235117;MD;NOR;;20/07/2007;19/10/2007
519622;235118;MD;NOR;;20/04/2007;19/07/2007
519623;235119;MD;NOR;;20/01/2007;19/04/2007
519624;235120;MD;NOR;;20/10/2006;19/01/2007
520202;235498;MD;NOR;;01/01/2008;30/06/2008
520203;235499;MD;NOR;;02/07/2007;31/12/2007
520204;235500;MD;NOR;;02/01/2007;30/06/2007
520313;235585;DR;NOR;VAC;16/08/2008;30/08/2008
520314;235585;MD;NOR;;01/01/2008;15/08/2008
520315;235585;MD;NOR;;31/08/2008;30/12/2008
520316;235586;MD;NOR;;02/01/2007;15/08/2007
520317;235586;DR;NOR;;16/08/2007;31/08/2007
520318;235586;MD;NOR;;01/09/2007;31/12/2007
520476;235711;MD;NOR;;01/01/2008;30/12/2008
520477;235712;MD;NOR;;02/01/2007;31/12/2007
520846;235985;MD;NOR;;04/01/2008;27/06/2008
520847;235985;MD;NOR;;12/07/2008;16/01/2009
520848;235985;DI;;VAC;28/06/2008;11/07/2008
520849;235986;MD;NOR;;04/01/2007;12/07/2007
520850;235986;MD;NOR;;28/07/2007;03/01/2008
520851;235986;DI;NOR;;13/07/2007;27/07/2007
520852;235987;MD;NOR;;17/06/2006;03/01/2007
520888;236014;MD;NOR;;01/04/2008;28/03/2009
520889;236015;MD;NOR;;30/03/2007;31/03/2008
520890;236016;MD;NOR;;30/03/2006;29/03/2007
521192;236270;DI;;NPA;20/01/2008;30/01/2008
521193;236270;MD;NOR;;09/01/2008;19/01/2008
521194;236270;MD;NOR;;01/02/2008;17/01/2009
521195;236270;MD;ABN;;31/01/2008;31/01/2008
521196;236271;MD;NOR;;09/01/2007;08/01/2008
521197;236272;MD;NOR;;09/01/2006;08/01/2007
521728;236731;MD;NOR;;30/01/2008;28/01/2009
521729;236732;MD;NOR;;30/01/2007;29/01/2008
521730;236733;MD;NOR;;30/01/2006;29/01/2007
522504;237323;MD;NOR;;15/03/2008;13/09/2008
522505;237324;MD;NOR;;15/09/2007;26/09/2007
522506;237324;MD;NOR;;28/09/2007;14/03/2008
522507;237324;MD;ABN;;27/09/2007;27/09/2007
522508;237325;MD;NOR;;15/03/2007;14/09/2007
522509;237326;MD;NOR;;15/09/2006;14/03/2007
522665;237453;MD;NOR;;23/03/2008;23/03/2009
522666;237454;MD;NOR;;23/03/2007;22/03/2008
522667;237455;MD;NOR;;23/03/2006;28/08/2006
522668;237455;MD;NOR;;09/09/2006;22/03/2007
522669;237455;DI;NOR;;29/08/2006;08/09/2006
525253;239324;MD;NOR;;27/01/2008;26/07/2008
525254;239325;MD;NOR;;27/07/2007;26/01/2008
525255;239326;MD;NOR;;27/01/2007;26/07/2007
525256;239327;MD;NOR;;27/07/2006;26/01/2007
526201;240091;DR;NOR;OTH;04/07/2008;25/07/2008
526202;240091;MD;NOR;;23/11/2007;03/07/2008
526203;240091;MD;NOR;;26/07/2008;21/11/2008
526204;240092;DR;NOR;;12/09/2007;26/09/2007
526205;240092;MD;NOR;;23/11/2006;16/03/2007
526206;240092;MD;NOR;;23/03/2007;03/06/2007
526207;240092;MD;NOR;;09/06/2007;24/06/2007
526208;240092;MD;NOR;;30/06/2007;15/07/2007
526209;240092;DR;NOR;;04/06/2007;08/06/2007
526210;240092;DR;NOR;;25/06/2007;29/06/2007
526211;240092;DR;NOR;;16/07/2007;27/07/2007
526212;240092;DR;NOR;;17/03/2007;22/03/2007
526213;240092;MD;NOR;;28/07/2007;11/09/2007
526214;240092;MD;NOR;;27/09/2007;22/11/2007
526461;240260;MD;NOR;;27/01/2008;26/07/2008
526462;240261;MD;NOR;;28/07/2007;26/01/2008
526463;240262;MD;NOR;;19/03/2007;19/06/2007
526727;240468;DI;;NPA;30/12/2007;31/12/2007
526728;240468;MD;NOR;;18/12/2007;29/12/2007
526729;240468;MD;NOR;;02/01/2008;18/03/2008
526730;240468;MD;ABN;;01/01/2008;01/01/2008
526731;240469;MD;NOR;;14/09/2007;25/09/2007
526732;240469;MD;NOR;;03/10/2007;17/12/2007
526733;240469;MD;ABN;;29/09/2007;29/09/2007
526734;240469;MD;ABN;;30/09/2007;02/10/2007
526735;240469;DI;;NPA;26/09/2007;28/09/2007
526736;240470;MD;NOR;;14/06/2007;13/09/2007
526737;240471;MD;NOR;;14/03/2007;13/06/2007
526738;240472;MD;NOR;;14/12/2006;13/03/2007
526906;240597;MD;NOR;;03/11/2007;01/02/2008
526907;240598;MD;NOR;;03/08/2007;02/11/2007
526908;240599;MD;NOR;;03/05/2007;02/08/2007
526909;240600;MD;NOR;;03/02/2007;02/05/2007
526910;240601;MD;NOR;;03/11/2006;02/02/2007
526961;240642;MD;NOR;;25/11/2007;26/05/2008
526962;240643;MD;NOR;;25/05/2007;24/11/2007
526963;240644;MD;NOR;;25/11/2006;24/05/2007
527502;241064;MD;NOR;;22/09/2007;03/10/2007
527503;241065;MD;NOR;;22/06/2007;21/09/2007
527504;241066;MD;NOR;;22/03/2007;21/06/2007
527505;241067;MD;NOR;;22/12/2006;21/03/2007
528040;241517;MD;NOR;;02/04/2008;31/03/2009
528041;241518;MD;NOR;;03/03/2007;01/04/2008
528042;241519;MD;NOR;;02/09/2006;02/03/2007
528166;241626;MD;NOR;;15/12/2007;31/07/2008
528167;241626;MD;NOR;ACH;01/08/2008;13/12/2008
528168;241627;MD;NOR;;15/12/2006;14/12/2007
528843;242133;MD;NOR;;15/02/2008;24/08/2008
528844;242133;MD;NOR;;14/09/2008;06/03/2009
528845;242133;DI;;OTH;25/08/2008;13/09/2008
528846;242134;MD;NOR;;05/01/2007;09/09/2007
528847;242134;MD;NOR;;19/09/2007;14/02/2008
528848;242134;DI;NOR;;10/09/2007;18/09/2007
528849;242135;MD;NOR;;05/10/2006;04/01/2007
529355;242489;MD;NOR;;15/01/2008;12/04/2008
529356;242490;MD;NOR;;14/10/2007;14/01/2008
529357;242491;MD;NOR;;14/07/2007;13/10/2007
529358;242492;MD;NOR;;14/04/2007;13/07/2007
529359;242493;MD;NOR;;15/01/2007;13/04/2007
529360;242494;MD;NOR;;14/10/2006;13/01/2007
530092;243045;MD;NOR;;25/10/2007;24/01/2008
530093;243046;MD;NOR;;25/07/2007;24/10/2007
530094;243047;MD;NOR;;25/04/2007;24/07/2007
530095;243048;MD;NOR;;25/01/2007;24/04/2007
530096;243049;MD;NOR;;25/10/2006;24/01/2007
531452;244104;MD;NOR;;01/01/2008;30/12/2008
531453;244105;MD;NOR;;02/01/2007;31/12/2007
531572;244213;MD;NOR;;01/01/2008;23/01/2008
531573;244214;MD;NOR;;02/01/2007;31/12/2007
531872;244453;MD;NOR;;28/12/2007;27/03/2008
531873;244454;MD;NOR;;28/09/2007;27/12/2007
531874;244455;MD;NOR;;28/06/2007;27/09/2007
531875;244456;MD;NOR;;28/03/2007;27/06/2007
531876;244457;MD;NOR;;28/12/2006;27/03/2007
532551;244940;MD;NOR;;01/01/2008;31/03/2008
532552;244941;MD;NOR;;30/09/2007;31/12/2007
532553;244942;MD;NOR;;02/07/2007;29/09/2007
532554;244943;MD;NOR;;02/04/2007;30/06/2007
532555;244944;MD;NOR;;02/01/2007;31/03/2007
533241;245435;MD;NOR;;03/07/2008;03/07/2009
533242;245436;MD;NOR;;03/07/2007;02/07/2008
533243;245437;MD;NOR;;12/06/2007;02/07/2007
533244;245438;MD;NOR;;10/05/2006;11/06/2007
534438;246413;DR;NOR;VAC;13/08/2008;22/08/2008
534439;246413;MD;NOR;;08/07/2008;12/08/2008
534440;246413;MD;NOR;;23/08/2008;08/07/2009
534441;246414;MD;NOR;;15/05/2007;07/07/2008
534442;246415;MD;NOR;;15/05/2006;14/05/2007
534503;246454;MD;NOR;;06/02/2008;04/02/2009
534504;246455;MD;NOR;;06/02/2007;05/02/2008
534505;246456;MD;NOR;;07/10/2006;03/02/2007
536079;247614;MD;NOR;;14/04/2007;13/10/2007
536080;247614;DI;NOR;;31/03/2007;13/04/2007
536081;247615;MD;NOR;;14/10/2006;30/03/2007
536191;247700;MD;NOR;;01/12/2007;12/12/2007
536192;247701;MD;NOR;;01/09/2007;30/11/2007
536193;247702;MD;NOR;;01/06/2007;31/08/2007
536194;247703;MD;NOR;;01/03/2007;31/05/2007
536195;247704;MD;NOR;;01/12/2006;28/02/2007
537228;248450;MD;NOR;;20/03/2008;20/03/2009
537229;248451;MD;NOR;;20/03/2007;19/03/2008
537230;248452;MD;NOR;;20/02/2006;19/03/2007
537820;248918;MD;NOR;;07/09/2008;08/09/2009
537821;248919;MD;ABN;;10/10/2007;10/10/2007
537822;248919;MD;ABN;;11/10/2007;11/10/2007
537823;248919;MD;NOR;;06/09/2007;09/10/2007
537824;248919;MD;NOR;;12/10/2007;06/09/2008
537825;248920;MD;NOR;;12/05/2007;11/08/2007
537983;249025;MD;NOR;;30/11/2007;28/11/2008
537984;249026;MD;NOR;;30/11/2006;29/11/2007
538372;249329;MD;NOR;;27/08/2008;02/07/2009
538373;249329;MD;NOR;;11/07/2009;19/07/2009
538374;249329;MD;NOR;;25/07/2009;09/09/2009
538375;249329;DI;;VAC;03/07/2009;10/07/2009
538376;249329;DI;;VAC;20/07/2009;24/07/2009
538377;249330;MD;NOR;;02/08/2008;26/08/2008
538378;249330;MD;NOR;;09/08/2007;08/07/2008
538379;249330;MD;NOR;;15/07/2008;18/07/2008
538380;249330;DI;;VAC;09/07/2008;14/07/2008
538381;249330;DI;;VAC;19/07/2008;01/08/2008
538978;249794;MD;NOR;;01/12/2007;29/02/2008
538979;249795;MD;NOR;;01/09/2007;30/11/2007
538980;249796;MD;NOR;;01/06/2007;31/08/2007
538981;249797;MD;NOR;;01/03/2007;31/05/2007
538982;249798;MD;NOR;;01/12/2006;28/02/2007
539925;250537;MD;NOR;;31/08/2008;01/09/2009
539926;250538;MD;NOR;;01/09/2007;30/08/2008
539927;250539;MD;NOR;;01/08/2006;31/08/2007
540481;251009;MD;NOR;;03/01/2008;31/12/2008
540482;251010;MD;NOR;;03/01/2007;02/01/2008
540483;251011;MD;NOR;;02/01/2006;02/01/2007
541041;251443;MD;NOR;;04/01/2008;03/01/2009
541042;251444;MD;NOR;;04/01/2007;03/01/2008
541043;251445;MD;NOR;ACH;04/01/2006;09/01/2006
541044;251445;MD;NOR;;10/01/2006;03/01/2007
541060;251457;MD;NOR;ACH;23/01/2009;05/02/2009
541061;251457;MD;NOR;;07/02/2008;22/01/2009
541062;251458;MD;NOR;;07/02/2007;06/02/2008
541063;251459;MD;NOR;;07/01/2006;06/02/2007
541073;251469;MD;NOR;;12/07/2008;12/10/2008
541074;251469;MD;NOR;;26/10/2008;22/03/2009
541075;251469;MD;NOR;;28/03/2009;03/05/2009
541076;251469;MD;NOR;;10/05/2009;14/06/2009
541077;251469;MD;NOR;;21/06/2009;18/08/2009
541078;251469;DI;;OTH;13/10/2008;25/10/2008
541079;251469;DI;;VAC;23/03/2009;27/03/2009
541080;251469;DI;;VAC;04/05/2009;09/05/2009
541081;251469;DI;;VAC;15/06/2009;20/06/2009
541082;251470;MD;NOR;;07/07/2007;08/05/2008
541083;251470;MD;NOR;;15/05/2008;11/07/2008
541084;251470;DI;;VAC;09/05/2008;14/05/2008
541085;251471;MD;NOR;;07/06/2006;18/03/2007
541086;251471;MD;NOR;;25/03/2007;06/05/2007
541087;251471;MD;NOR;;15/05/2007;06/07/2007
541088;251471;DI;NOR;;19/03/2007;24/03/2007
541089;251471;DI;NOR;;07/05/2007;14/05/2007
541574;251835;MD;NOR;;14/09/2008;07/11/2008
541575;251835;MD;NOR;;25/01/2009;25/01/2009
541576;251835;MD;NOR;ACH;26/01/2009;22/02/2009
541577;251835;MD;NOR;ACH;16/05/2009;20/02/2010
541578;251835;DI;;OTH;23/02/2009;15/05/2009
541579;251835;DI;;OTH;08/11/2008;24/01/2009
541580;251836;MD;NOR;;31/08/2007;16/07/2008
541581;251836;MD;NOR;;01/08/2008;13/09/2008
541582;251836;DI;;VAC;17/07/2008;31/07/2008
541583;251837;MD;NOR;;31/08/2006;30/08/2007
545313;254745;MD;NOR;;01/01/2008;30/12/2008
545314;254746;MD;NOR;;02/01/2007;31/12/2007
547168;256173;MD;NOR;;19/12/2007;17/12/2008
547169;256174;MD;NOR;;19/12/2006;18/12/2007
548029;256897;MD;NOR;;10/02/2008;14/02/2009
548030;256898;MD;NOR;;10/02/2007;09/02/2008
548031;256899;MD;NOR;;07/10/2006;03/02/2007
548424;257227;MD;NOR;;23/04/2008;05/05/2008
548425;257228;MD;NOR;;23/03/2007;22/04/2008
548426;257229;MD;NOR;;22/12/2006;22/03/2007
549019;257694;MD;NOR;;07/02/2008;06/08/2008
549020;257695;MD;NOR;;07/08/2007;06/02/2008
549021;257696;DR;NOR;;23/07/2007;28/07/2007
549022;257696;MD;NOR;;29/07/2007;06/08/2007
549023;257696;MD;NOR;;07/02/2007;22/07/2007
549024;257697;MD;NOR;;07/11/2006;06/02/2007
549713;258224;MD;NOR;;01/01/2008;31/03/2008
549714;258225;MD;NOR;;30/09/2007;31/12/2007
549715;258226;MD;NOR;;02/07/2007;29/09/2007
549716;258227;MD;NOR;;02/04/2007;30/06/2007
549717;258228;MD;NOR;;02/01/2007;31/03/2007
549830;258319;MD;NOR;ACH;04/11/2009;20/11/2009
549831;258319;MD;NOR;ACH;03/05/2009;17/05/2009
549832;258319;MD;NOR;ACH;23/05/2009;28/06/2009
549833;258319;MD;NOR;ACH;04/07/2009;12/07/2009
549834;258319;MD;NOR;ACH;18/07/2009;02/08/2009
549835;258319;MD;NOR;ACH;09/08/2009;04/09/2009
549836;258319;MD;NOR;ACH;15/09/2009;04/10/2009
549837;258319;MD;NOR;ACH;18/07/2008;05/09/2008
549838;258319;MD;NOR;ACH;17/09/2008;13/10/2008
549839;258319;MD;NOR;ACH;05/11/2008;20/11/2008
549840;258319;MD;NOR;ACH;29/11/2008;04/03/2009
549841;258319;MD;NOR;ACH;18/03/2009;27/04/2009
549842;258319;DI;;VAC;18/05/2009;22/05/2009
549843;258319;DI;;VAC;05/09/2009;14/09/2009
549844;258319;DI;;VAC;14/10/2008;04/11/2008
549845;258319;DI;;VAC;03/08/2009;08/08/2009
549846;258319;DI;;OTH;06/09/2008;16/09/2008
549847;258319;DI;;VAC;05/10/2009;03/11/2009
549848;258319;DI;;OTH;05/03/2009;17/03/2009
549849;258319;DI;;VAC;29/06/2009;03/07/2009
549850;258319;DI;;VAC;28/04/2009;02/05/2009
549851;258319;DI;;VAC;21/11/2008;28/11/2008
549852;258319;DI;;VAC;13/07/2009;17/07/2009
549853;258320;MD;ABN;ACH;03/12/2007;03/12/2007
549854;258320;MD;ABN;ACH;04/12/2007;04/12/2007
549855;258320;MD;ABN;ACH;22/11/2007;22/11/2007
549856;258320;MD;NOR;;01/06/2007;20/11/2007
549857;258320;MD;ABN;ACH;21/11/2007;21/11/2007
549858;258320;MD;NOR;ACH;12/03/2008;17/07/2008
549859;258320;MD;NOR;ACH;23/11/2007;02/12/2007
549860;258320;MD;NOR;ACH;05/12/2007;03/02/2008
549861;258320;DI;;OTH;04/02/2008;11/03/2008
549862;258320;DI;NOR;;26/04/2007;31/05/2007
549863;258321;MD;NOR;;27/01/2007;02/03/2007
549864;258321;MD;NOR;;10/03/2007;25/04/2007
549865;258321;DI;NOR;;03/03/2007;09/03/2007
549866;258322;MD;NOR;;28/11/2006;26/01/2007
550306;258673;MD;NOR;;03/01/2008;01/07/2008
550307;258674;MD;NOR;;03/07/2007;02/01/2008
550308;258675;MD;NOR;;02/01/2007;02/07/2007
552364;260343;MD;NOR;;03/11/2007;01/02/2008
552365;260344;MD;NOR;;02/08/2007;02/11/2007
554150;261721;MD;NOR;;23/12/2007;23/06/2008
554151;261722;MD;NOR;;26/06/2007;22/12/2007
554152;261723;MD;NOR;;25/04/2007;25/06/2007
554371;261903;MD;NOR;;23/11/2007;21/02/2008
554372;261904;MD;NOR;;25/08/2007;22/11/2007
554373;261905;MD;NOR;;11/05/2007;10/08/2007
554495;261995;MD;NOR;;11/11/2007;19/11/2007
554496;261995;DI;;NPA;20/11/2007;21/11/2007
554497;261996;MD;NOR;;13/08/2007;10/11/2007
554498;261997;MD;NOR;;12/05/2007;11/08/2007
554614;262088;MD;NOR;ACH;15/05/2008;10/04/2009
554615;262088;MD;NOR;ACH;11/04/2009;13/05/2009
554616;262089;MD;NOR;ACH;07/02/2008;14/05/2008
554617;262089;MD;NOR;;15/05/2007;06/02/2008
555342;262617;MD;NOR;;19/09/2007;17/03/2008
555343;262618;MD;NOR;;18/03/2008;29/03/2008
555371;262642;MD;NOR;;21/09/2007;18/09/2008
555375;262645;MD;NOR;;19/09/2008;19/09/2009
555557;262769;MD;ABN;;19/09/2007;19/09/2007
555558;262769;MD;NOR;;20/09/2007;17/12/2007
555559;262770;MD;NOR;;18/12/2007;17/03/2008
555721;262881;MD;NOR;;21/09/2007;18/12/2007
555722;262881;MD;ABN;;20/09/2007;20/09/2007
555742;262892;MD;NOR;;21/09/2007;18/12/2007
555743;262892;MD;ABN;;20/09/2007;20/09/2007
556842;264149;MD;NOR;;03/10/2007;02/01/2008
556843;264150;MD;NOR;;03/01/2008;25/01/2008
556879;264173;MD;NOR;;14/10/2007;12/11/2008
556880;264174;MD;NOR;;13/11/2008;12/11/2009
557161;264395;MD;NOR;;24/10/2008;24/10/2009
557279;264504;MD;NOR;;25/01/2008;23/04/2008
558093;265295;MD;NOR;;30/01/2008;28/04/2008
558219;265397;MD;NOR;;30/10/2008;30/10/2009
558267;265435;MD;NOR;;01/02/2008;30/04/2008
558347;265498;MD;NOR;;30/10/2008;31/10/2008
558348;265498;MD;NOR;;01/12/2008;27/11/2009
558349;265498;DI;;OTH;01/11/2008;30/11/2008
558674;265769;MD;NOR;;01/02/2008;30/04/2008
559125;266765;MD;NOR;;02/02/2008;02/05/2008
559163;266798;MD;NOR;;02/02/2008;02/05/2008
559199;266834;MD;NOR;;06/10/2007;03/10/2008
559200;266835;MD;NOR;;04/10/2008;05/10/2009
560053;267577;MD;NOR;;06/02/2008;06/05/2008
560284;267767;MD;NOR;;06/11/2008;05/11/2009
560494;267950;MD;NOR;;26/01/2008;24/04/2008
560567;268005;MD;NOR;;15/11/2008;12/06/2009
560568;268005;MD;NOR;;28/06/2009;30/11/2009
560569;268005;DI;;OTH;13/06/2009;27/06/2009
560877;268238;MD;NOR;;22/03/2008;22/05/2008
560929;268284;MD;NOR;;01/11/2007;29/11/2008
560930;268285;MD;NOR;;30/11/2008;30/11/2009
560965;268330;MD;NOR;;13/10/2007;11/12/2007
560966;268331;MD;ABN;REN;12/12/2007;13/12/2007
560967;268331;MD;ABN;REN;14/12/2007;14/12/2007
560968;268331;MD;NOR;REN;15/12/2007;11/06/2008
561151;268476;DR;NOR;OTH;04/08/2008;08/08/2008
561152;268476;DR;NOR;OTH;07/07/2008;12/07/2008
561153;268476;DR;NOR;VAC;24/05/2008;31/05/2008
561154;268476;MD;NOR;;13/07/2008;03/08/2008
